id,day,word,meaning,source
d02-039,2,aphorism,"금언, 격언
 aphorism---> a + phrase..

[ap(떨어져) + hori < horizon(한계, 범위) ]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-040,2,apocalyptic,"종말론적인, 계시적인, 중요한
 a + po(prophecy) + calyptic(calamity) . So a prophecy of a calamity.
prophecy: 예언
calamity: 재난, 재앙",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-041,2,apocryphal,"출처가 의심스러운, 가짜의

[apo 멀리 + cryph < crypt(숨겨진, 비밀의)]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-042,2,apologist,"변론자, 옹호자",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-043,2,apostate,"변절자 ,배교자

(apo 멀리, 분리)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-044,2,appall,"오싹하게, 질겁하게 하다

[ap(to) + pall < pale(창백한)]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-045,2,apparition,"유령, 갑작스런 유령의 출현

[appar < appear(나타나다) + ition : ""나타난 것"" → 나타내기, 출현 → 갑자기 나타나는 것, 허깨비, 유령]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-046,2,appease,"(적대감 등을) 달래다, 진정시키다.

(ap(to) + pease < peace(평화))",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-047,2,apposite,"아주 적절한

[ap < ad(to) + posit(put) + e : ""~쪽으로 놓인"" → 가까이 놓인 → 적합한, 적절한, 딱 맞는]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-048,2,appraise,"감정하다, 가치를 평가하다.

[ap < ad(to) + praise(가치를 두다) : ""~쪽에 가치를 두다"" → 가치를 평가하다, 가격을 매기다 → <사람, 능력을> 평가하다, 감정하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-049,2,appreciable,"상당한, 쉽게 알아볼 수 있는

[ap < ad(to) + prec(value) + iable : ""-에 가치를 매길 수 있는"" → 평가할 수 있는 → 감지할 수 있는 → 쉽게 알아볼 수 있는, 분명한 → 상당한]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-050,2,appreciate,"감사하다; 높이 평가하다; 이해하다; 가치가 오르다.
n. appreciation 평가, 이해",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-051,2,apprehension,"불안, 이해, 체포",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-052,2,apprehensive,"걱정되는, 불안한, 겁내는

(ap 향해 prehndere 잡다)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-053,2,apprise,"알려주다, 알리다

[ap < ad(to) + prise(take) : ""~쪽으로 잡다"" → 알리다, 통지하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-054,2,approbation,"공식적인 승인, 찬양

 Ap+PROBATION
[ap < ad(to) + prob < prove(증명하다) + ation : ""~쪽으로 증명함"" → 시인, 승인 → 인가, 재가 → 찬성 → 칭찬, 찬양]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-055,2,appropriate,"전용하다, 도용하다 ; (비용) 책정하다;

[ap < ad(to) + propri<proper(own) + ate : ""-으로 자기 것으로 만드는""]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-056,2,approve,"찬성하다, 동의하다; 승인하다.",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-057,2,approximate,"대략의

ad-(~에) + proximus (매우 가까운)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-058,2,apropos,"~와 관련있는; 시기 적절한;

(ap 멀리 ro + pos 위치)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-059,2,arbiter,중재자; 권위자,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-060,2,arbitrary,임의적인; 독재적인,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-061,2,arbitrate,중재하다,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-062,2,arcane,"불가사의한, 신비한
 Arcane=ar+cane(Kane)....",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-063,2,archaic,"고대의, 고풍스러운, 구식의
Archealogy - study of old things.. Archaic - The old things on which we study..",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-064,2,archetype,"원형; 전형
 arch + type - so a model for architecture

[그리스어 arche 는 ""아르케, 원형, 본질"". arche (original) + type : ""원래의 형태"" → 원형적인 상태, 본질적인 형태 → 원형, 기초 → 전형, 모법]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-065,2,ardent,"열렬한

[ard(burn) + ent : ""불태우는"" → 열렬한, 열심인(eager)]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-066,2,arduous,"힘든, 고된",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-067,2,arid,"매우 건조한; 무미건조한, 재미없는",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-068,2,arraign,"죄를 묻다. 소환하다 ; 비난하다.

 arraign= err+ again.",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-069,2,arrest,"(진행, 성장 등) 막다, 저지하다; 이목을 끌다.

[ar < ad(to) + rog(ask) + ant : ""~쪽으로 요구하는"" → 당치않은, 터무니 없는, 무례한 → 거만한, 오만한 → 거드름 피우는]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-070,2,articulate,"말이 유창한 ; 유창하고 조리있게 말하다

[arti(joint) + cul(small) + ate : ""작은 마디로 나누다"" → 음절로 나누다 → (각 음절을) 또렷하게 발음하다 → 명확하게 말하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-071,2,artless,"솔직한; 꾸밈없는; 솜씨없는
 without the art of deception",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-072,2,ascendancy,"영향력, 우세함


(ascend + ancy)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-073,2,ascertain,"확인하다, 규명하다, 명백히 알다.

ascertain(-쪽으로 확실하게 하다→ 확인하다),",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-074,2,ascetic,"금욕적인; 금욕주의자

(a(not) + sce < sense(느낌, 감각) + tic)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-075,2,ascribe (to),탓이나 덕으로 돌리다.,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-076,2,askance,의심(불신)의 눈으로,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-077,2,asperity,"(말, 태도)신랄함",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-078,2,aspersion,"비방, 비난, 증상

[a < ad(to) + spers(scatter, 흩뿌리다) + ion :비난 흩뿌림]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-079,2,aspiration,"열망 ,염원",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-080,2,assail,"맹렬히 공격하다.; 강하게 비난하다.

(as < ad(~으로) + salire(jump))",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-081,2,assent,"찬성하다, 동의하다.

{assent(-로 느끼다→가까이 느끼다→찬성하다),",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-082,2,assert,(사실임을) 주장하다; (권리 등) 주장하다.,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-083,2,assertive,"(주장이) 단호한, 확신에 찬, 적극적인",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-084,2,assiduous,"근면 성실한, 면밀한, 철저한

assiduous(-로 앉아 있는→근면한, 끈기있는)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-085,2,assimilate,"(지식, 정보) 완전히 이해하다, 흡수하다; 동화되다.

[as < ad(to) + simil(like, ~같은) + ate(make) : ""~쪽으로 같게 만들다"" → 같게 하다, 닮게 하다, 맞게 하다 → 일치시키다, 동화시키다 → 자기 것으로 흡수하다 → <다른 나라를> 병합하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-086,2,assorted,"다양한, 여러가지의

[as < ad(to) + sort(kind, 종류) + ed : ""같은 종류 쪽으로 맞춘"" → (같은 종류 끼리) 짜맞춘 → 분류된, 구분된 → 어울리는, 조화된 → 여러 물품을 고루 갖춘, 갖가지의, 잡다한]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-087,2,assuage,"달래다, 완화시키다.

[as < ad(to) + suage < sugar(sweet, 달콤한, 기분 좋은) : ""~쪽으로 달콤하게 하다""]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-088,2,assume,"가정하다; 가장하다; (임무, 자리 등) 맡다.

[as < ad(to) + sume(take) : ""-쪽으로 (태도를) 취하다"" → (증거는 없으나) 사실이라고 생각하다, 가정하다, 추정하다(presume) → (역할, 임무를) 맡다, (책임을) 지다 → 꾸미다, 가장하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-089,2,astringent,"신랄한, (맛, 냄새) 신, 떫은

[a < ad(to) + string(draw tight, 팽팽하게 당기다) + ent ]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-090,2,astute,"명민한, 기민한, 영리한

[astu < astus(cunning, 교활한, 빈틈없는) + te : ""교활한"" → 교묘한(ingenious) → 약삭 빠른, 기민한 → 통찰력 있는. 참고 : shrewd 는 이 모든 의미들을 갖고 있으므로 astute 와 shrewd 는 완벽한 동의어]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-091,2,asylum,"피난처, (정치적) 망명; 정신병원",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-092,2,atone,"속죄하다

[at + one : ""하나로 하다"" → 온전하게 하다 → 완전하게 해서 원상태로 복구하다 → 벌충하다,
보상하다 → 죄의 보상을 하다 = 속죄하다]",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-093,2,atomize,세분화하다,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-094,2,atrocious,"극악무도한,아주 나쁜,매우 잔인한",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-095,2,atrophy,"(신체) 퇴화(하다); 약화(되다), 감소(하다)",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-096,2,anatomize,해부하다,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-097,2,ape,흉내내다,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-098,2,aplomb,"침착, 평정",https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-099,2,appurtenance,부속물,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d02-100,2,at a premium,많이 부족한,https://quizlet.com/kr/1206326950/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-02-flash-cards
d03-001,3,attenuate,"가늘게 하다; 약화시키다.

(ad(~로) + tenurare(가늘고 묽게 만들다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-002,3,attest (to),"증명하다, 입증하다.

(ad(~에) + testari(목격하다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-003,3,attribute,"탓이나, 덕으로 돌리다

(ad(~에) + tribuere(지정하다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-004,3,attrition,"마모, 마멸",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-005,3,attune,"조화를 이루다, (악기, 관계 등을) 조율하다.

(ad(~에) + tonos 긴장, 뻗음)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-006,3,audacious,"겁 없는, 대단한

(audere(감히 ~해보다, 엄두를 내다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-007,3,augment,증가/증대시키다.,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-008,3,augur,"전조가 되다.

(augur(점쟁이, 예언자))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-009,3,august,"위엄있는, 존엄한, 당당한",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-010,3,auspicious,"길조의, 상서로운, 행운의

(avis(새) + specere(보다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-011,3,austere,엄격한; 금욕적인; 꾸밈없는;,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-012,3,authenticate,(진짜임을) 입증하다.,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-013,3,authoritarian,"독재적인

(augere(증가하다, 장려하다, 생겨나다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-014,3,authoritative,"권위있는, 믿을만한; 권위적인

(augere(증가하다, 장려하다, 생겨나다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-015,3,autocratic,"독재의, 전재적인

(autos(자신의) + kratos(권력))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-016,3,autonomy,"자율, 자치, 자립, 독립

(autos(자신의) + nomos(법))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-017,3,avant-garde,"아방가르드, 전위예술

(avant(미리, 앞서) + garde(지키다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-018,3,avarice,탐욕,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-019,3,aver,"단언하다, 주장하다, 우기다.

(ad(~에게) + verus(진짜의, 진실한))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-020,3,aversion,"혐오감

(ab(~로부터) + vertere(돌리다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-021,3,avert,"방지하다, 막다, 피하다; (시선을) 돌리다

(ab(~로부터) + vertere(돌리다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-022,3,avid,"열심인, 열정적인, 욕심을 내는

(avere(갈망하다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-023,3,avow,"공개적으로 주장하다, 고백하다

(ad(~에) + vocre(부르다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-024,3,awe,"경외심, 외경",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-025,3,awkward,"(크고 무서워서) 들거나 다루기 힘든; (외모,태도, 솜씨) 서툴고 어색한",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-026,3,awry,"(계획 등) 빗나간, 잘못된; 구부러진, 비뚤어진, 헝클어진

 (a + wrongly)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-027,3,axiomatic,자명한,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-028,3,backfire,"역효과를 낳다.

(뒤로 불이 붙다.)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-029,3,backwater,"침체상태; 벽지, 후미진곳, (강의) 잔잔한 후미",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-030,3,badger,"(계속해서) 괴롭히다, 졸라대다",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-031,3,badinage,"가벼운 농담, 가벼운 놀림


(Bad-in-age.)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-032,3,baffle,당황하게 하다; (계획) 좌절시키다.,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-033,3,bale,"재앙, 불운, 고통, 불행",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-034,3,balk,(말) 갑자기 멈추다; 주저하다; 방해하다;,https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-035,3,balkanize,"(서로 적대적인 작은 지역으로) 분열시키다

(발칸. 세계 2차대전의 원흉.)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-036,3,balky,"(사람, 기계 등) 말을 안 듣는",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-037,3,ballyhoo,"야단법석, 괜한 소란, 지나친 광고",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-038,3,banal,"진부한, 평범한",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-039,3,bane,"맹독, 고통의 원인, 골칫거리",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-040,3,banter,"가벼운 대화, (정감어린) 농담",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-041,3,barb,"(화살촉, 낚시 바늘의) 비늘; 가시 돋친 말",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-042,3,barefaced,"뻔뻔스런, 숨김없는",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-043,3,baroque,"매우 장식적인, 화려한",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-044,3,barrel,"쏜살같이 움직이다, 질주하다.",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-045,3,barring,"~을 제외하면, ~만 아니라면

(bar(막다, 금지하다, 배제하다) + ing)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-046,3,base,"(도덕적으로) 상스러운, 천한, 비열한


(밑바닥 인생)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-047,3,bask (in),"(햇볕을 기분 좋게) 쪼이다, 누리다.",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-048,3,bawdy,"(노래, 연극 등) 야한, 외설적인

(bawd(포주) + y)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-049,3,beatific,"기쁨이 넘치는, 더없이 행복해 하는

(beatus(축복받은) + facere(만들다, 하다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-050,3,bedeck,"장식하다, 꾸미다

(be 강조 deck 갑판)",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-051,3,bedizen,"야하게 치장하다

(be(강조) + dizen(장식하다))",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-052,3,bedlam,"대소동, 혼란, 난리법석, 아수라장",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-053,3,befitting,"적당한, 어울리는, 알맞은",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
d03-054,3,befuddle,"혼란, 혼동시키다, 어리둥절하게 하다",https://quizlet.com/kr/1206327010/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-03-flash-cards
